GAME_DATE,SEASON_ID,team,elo_before,is_home,season_label
2022-11-12,22022,IND,1433.8631285921174,1,2022-23
2022-11-16,22022,IND,1450.1715472918752,0,2022-23
2022-11-18,22022,IND,1463.9540844045175,0,2022-23
2022-11-19,22022,IND,1471.462664738512,1,2022-23
2022-11-21,22022,IND,1473.9233778695911,1,2022-23
2022-11-23,22022,IND,1484.010978297658,1,2022-23
2022-11-25,22022,IND,1470.587092367444,1,2022-23
2022-11-27,22022,IND,1481.6866306110594,0,2022-23
2022-11-28,22022,IND,1471.3602153707957,0,2022-23
2022-11-30,22022,IND,1475.8443846699302,0,2022-23
2022-12-02,22022,IND,1461.4300870327518,0,2022-23
2022-12-04,22022,IND,1451.2078696510544,0,2022-23
2022-12-05,22022,IND,1438.1919405360957,0,2022-23
2022-12-07,22022,IND,1453.4221951137529,0,2022-23
2022-12-09,22022,IND,1448.0041324722629,1,2022-23
2022-12-10,22022,IND,1456.6263503319608,1,2022-23
2022-12-12,22022,IND,1451.642429702497,1,2022-23
2022-12-14,22022,IND,1444.250223102753,1,2022-23
2022-12-16,22022,IND,1453.5399136406663,0,2022-23
2022-12-18,22022,IND,1449.6988191817925,1,2022-23
2022-12-21,22022,IND,1445.2615136723502,0,2022-23
2022-12-23,22022,IND,1458.783978646585,0,2022-23
2022-12-26,22022,IND,1466.307311181282,0,2022-23
2022-12-27,22022,IND,1457.8945824429134,1,2022-23
2022-12-29,22022,IND,1470.9325551552904,1,2022-23
2022-12-31,22022,IND,1482.2979034210448,1,2022-23
2023-01-02,22022,IND,1486.1516740946677,1,2022-23
2023-01-04,22022,IND,1493.904181340507,0,2022-23
2023-01-06,22022,IND,1490.9510545107837,1,2022-23
2023-01-08,22022,IND,1498.0662047625865,1,2022-23
2023-01-11,22022,IND,1501.9687725529172,0,2022-23
2023-01-13,22022,IND,1496.908597013695,1,2022-23
2023-01-14,22022,IND,1490.4695436557254,1,2022-23
2023-01-16,22022,IND,1479.7252124475674,0,2022-23
2023-01-18,22022,IND,1470.5750799777325,0,2022-23
2023-01-20,22022,IND,1460.2629441171734,0,2022-23
2023-01-21,22022,IND,1453.2496527931485,0,2022-23
2023-01-24,22022,IND,1448.279377018654,1,2022-23
2023-01-25,22022,IND,1456.6288237322933,0,2022-23
2023-01-27,22022,IND,1449.8077615735472,1,2022-23
2023-01-29,22022,IND,1440.652591488523,0,2022-23
2023-02-02,22022,IND,1435.8002329217554,1,2022-23
2023-02-03,22022,IND,1431.66694085353,1,2022-23
2023-02-05,22022,IND,1438.5418402324965,1,2022-23
2023-02-08,22022,IND,1427.2386676849933,0,2022-23
2023-02-10,22022,IND,1423.6903020372574,1,2022-23
2023-02-11,22022,IND,1413.3752262758824,0,2022-23
2023-02-13,22022,IND,1405.9837672972378,1,2022-23
2023-02-15,22022,IND,1398.7203002456945,1,2022-23
2023-02-23,22022,IND,1405.9247123323655,1,2022-23
2023-02-25,22022,IND,1402.953827342065,0,2022-23
2023-02-28,22022,IND,1421.0303093625555,0,2022-23
2023-03-02,22022,IND,1428.4265232795449,0,2022-23
2023-03-05,22022,IND,1413.546263996671,0,2022-23
2023-03-06,22022,IND,1422.0059425454783,1,2022-23
2023-03-09,22022,IND,1418.3695043518317,1,2022-23
2023-03-11,22022,IND,1423.0284454663902,0,2022-23
2023-03-13,22022,IND,1428.9241769736589,0,2022-23
2023-03-16,22022,IND,1407.4225099593482,0,2022-23
2023-03-18,22022,IND,1439.0267247036877,1,2022-23
2023-03-20,22022,IND,1430.9697649863208,0,2022-23
2023-03-22,22022,IND,1423.2347243329866,0,2022-23
2023-03-24,22022,IND,1433.6618091554678,0,2022-23
2023-03-25,22022,IND,1427.3814913481174,0,2022-23
2023-03-27,22022,IND,1419.6608416941422,1,2022-23
2023-03-29,22022,IND,1400.9957095237553,1,2022-23
2023-03-31,22022,IND,1395.4316930736434,1,2022-23
2023-04-02,22022,IND,1403.2726296787523,0,2022-23
2023-04-05,22022,IND,1399.8765381399712,1,2022-23
2023-04-07,22022,IND,1394.6748410933444,1,2022-23
2023-04-09,22022,IND,1380.0785770480013,0,2022-23
2023-10-25,22023,IND,1436.8191749848334,1,2023-24
2023-10-28,22023,IND,1453.3906039865117,0,2023-24
2023-10-30,22023,IND,1472.027631394402,1,2023-24
2023-11-01,22023,IND,1462.6255345899683,0,2023-24
2023-11-03,22023,IND,1449.7013845882605,1,2023-24
2023-11-04,22023,IND,1457.4896753033554,1,2023-24
2023-11-06,22023,IND,1451.824931243319,1,2023-24
2023-11-08,22023,IND,1470.1797262889004,1,2023-24
2023-11-09,22023,IND,1479.6508490158558,1,2023-24
2023-11-12,22023,IND,1484.7175382183,0,2023-24
2023-11-14,22023,IND,1479.661240895925,0,2023-24
2023-11-19,22023,IND,1493.307127922155,1,2023-24
2023-11-21,22023,IND,1479.4683790176082,0,2023-24
2023-11-22,22023,IND,1488.9770400206144,1,2023-24
2023-11-24,22023,IND,1484.4244746987165,1,2023-24
2023-11-27,22023,IND,1491.847890421846,1,2023-24
2023-11-30,22023,IND,1480.823057892016,0,2023-24
2023-12-02,22023,IND,1474.3432823565336,0,2023-24
2023-12-04,22023,IND,1494.6063200289434,1,2023-24
2023-12-07,22023,IND,1509.6254968891212,0,2023-24
2023-12-11,22023,IND,1524.6484851436558,0,2023-24
2023-12-13,22023,IND,1528.491190243009,0,2023-24
2023-12-15,22023,IND,1520.143776060913,0,2023-24
2023-12-16,22023,IND,1501.2524570017654,0,2023-24
2023-12-18,22023,IND,1493.6230412220152,1,2023-24
2023-12-20,22023,IND,1477.400879583827,1,2023-24
2023-12-21,22023,IND,1487.596105430346,0,2023-24
2023-12-23,22023,IND,1474.8228988714227,1,2023-24
2023-12-26,22023,IND,1466.1487784963645,0,2023-24
2023-12-28,22023,IND,1476.9311063574594,0,2023-24
2023-12-30,22023,IND,1494.3402356512884,1,2023-24
2024-01-01,22023,IND,1507.7844954287546,0,2023-24
2024-01-03,22023,IND,1524.566270994586,1,2023-24
2024-01-05,22023,IND,1538.2518689623305,1,2023-24
2024-01-06,22023,IND,1554.0288214628615,1,2023-24
2024-01-08,22023,IND,1544.5054929900512,1,2023-24
2024-01-10,22023,IND,1551.7194074716697,1,2023-24
2024-01-12,22023,IND,1554.190618599319,0,2023-24
2024-01-14,22023,IND,1567.8079251091558,0,2023-24
2024-01-15,22023,IND,1561.0070981103463,0,2023-24
2024-01-18,22023,IND,1542.7646062861722,0,2023-24
2024-01-19,22023,IND,1550.1179897693455,0,2023-24
2024-01-21,22023,IND,1540.609215600341,0,2023-24
2024-01-23,22023,IND,1533.820897604831,1,2023-24
2024-01-25,22023,IND,1527.2728822503716,1,2023-24
2024-01-26,22023,IND,1540.3012315895464,1,2023-24
2024-01-28,22023,IND,1544.8112973270984,1,2023-24
2024-01-30,22023,IND,1549.4406987296798,0,2023-24
2024-02-01,22023,IND,1546.423216026704,0,2023-24
2024-02-02,22023,IND,1543.1998168743617,1,2023-24
2024-02-04,22023,IND,1528.9395276896782,0,2023-24
2024-02-06,22023,IND,1534.3138215325623,1,2023-24
2024-02-08,22023,IND,1537.834569273883,1,2023-24
2024-02-10,22023,IND,1516.4170938296286,0,2023-24
2024-02-12,22023,IND,1537.1269540549422,0,2023-24
2024-02-14,22023,IND,1518.3804809643368,0,2023-24
2024-02-22,22023,IND,1521.9540240716424,1,2023-24
2024-02-25,22023,IND,1525.457137457687,1,2023-24
2024-02-26,22023,IND,1541.6055446020523,1,2023-24
2024-02-28,22023,IND,1526.1042915988205,1,2023-24
2024-03-01,22023,IND,1536.592165168259,0,2023-24
2024-03-03,22023,IND,1523.073403234132,0,2023-24
2024-03-05,22023,IND,1505.0802147579336,0,2023-24
2024-03-07,22023,IND,1523.8119721230462,1,2023-24
2024-03-10,22023,IND,1520.168346531421,0,2023-24
2024-03-12,22023,IND,1535.929096025725,0,2023-24
2024-03-13,22023,IND,1551.9446438651207,1,2023-24
2024-03-16,22023,IND,1543.5066130524594,1,2023-24
2024-03-18,22023,IND,1552.7687543104516,1,2023-24
2024-03-20,22023,IND,1545.1939474085875,0,2023-24
2024-03-22,22023,IND,1552.3584063957544,0,2023-24
2024-03-24,22023,IND,1566.7154855105018,0,2023-24
2024-03-25,22023,IND,1560.1863067929146,0,2023-24
2024-03-27,22023,IND,1576.9728928776765,0,2023-24
2024-03-29,22023,IND,1552.157751913438,1,2023-24
2024-04-01,22023,IND,1565.4778712442185,1,2023-24
2024-04-03,22023,IND,1573.4240407536388,0,2023-24
2024-04-05,22023,IND,1564.6838972776336,1,2023-24
2024-04-07,22023,IND,1577.0530504069511,1,2023-24
2024-04-09,22023,IND,1580.719586096886,0,2023-24
2024-04-12,22023,IND,1586.500501329,0,2023-24
2024-04-14,22023,IND,1576.0105651899307,1,2023-24
2024-10-23,22024,IND,1554.039989694273,0,2024-25
2024-10-25,22024,IND,1558.659847684405,0,2024-25
2024-10-27,22024,IND,1542.4926041582976,1,2024-25
2024-10-28,22024,IND,1533.5706402856376,0,2024-25
2024-10-30,22024,IND,1528.1959981469977,1,2024-25
2024-11-01,22024,IND,1535.5831246564546,0,2024-25
2024-11-04,22024,IND,1528.149684618468,0,2024-25
2024-11-06,22024,IND,1539.3625790187868,1,2024-25
2024-11-08,22024,IND,1545.2091327530404,0,2024-25
2024-11-10,22024,IND,1521.905532132393,1,2024-25
2024-11-13,22024,IND,1532.8470552396457,0,2024-25
2024-11-15,22024,IND,1527.4839671861273,1,2024-25
2024-11-17,22024,IND,1511.9996374652198,1,2024-25
2024-11-18,22024,IND,1520.434227583491,0,2024-25
2024-11-20,22024,IND,1503.8123808540888,0,2024-25
2024-11-22,22024,IND,1494.875429760288,0,2024-25
2024-11-24,22024,IND,1484.9938193025212,1,2024-25
2024-11-25,22024,IND,1489.0076742692406,1,2024-25
2024-11-27,22024,IND,1492.9758450239265,1,2024-25
2024-11-29,22024,IND,1497.5946961506618,1,2024-25
2024-12-01,22024,IND,1467.8649485288613,0,2024-25
2024-12-03,22024,IND,1459.133933124707,0,2024-25
2024-12-04,22024,IND,1447.5200291441022,0,2024-25
2024-12-06,22024,IND,1438.9258235731925,0,2024-25
2024-12-08,22024,IND,1451.7757787264495,1,2024-25
2024-12-13,22024,IND,1441.843341730789,0,2024-25
2024-12-15,22024,IND,1457.5325804216398,1,2024-25
2024-12-19,22024,IND,1465.1124235535733,0,2024-25
2024-12-22,22024,IND,1479.59772920794,0,2024-25
2024-12-23,22024,IND,1506.057941121918,0,2024-25
2024-12-26,22024,IND,1516.6117027745918,1,2024-25
2024-12-27,22024,IND,1512.2612030964056,0,2024-25
2024-12-29,22024,IND,1501.4660736168848,0,2024-25
2024-12-31,22024,IND,1519.7861882262548,1,2024-25
2025-01-02,22024,IND,1508.7684012607976,0,2024-25
2025-01-04,22024,IND,1525.7075578800695,1,2024-25
2025-01-06,22024,IND,1536.4793543259193,0,2024-25
2025-01-08,22024,IND,1544.666464542683,1,2024-25
2025-01-10,22024,IND,1552.724222385679,1,2024-25
2025-01-12,22024,IND,1560.4288309435185,0,2024-25
2025-01-14,22024,IND,1583.5572964053902,1,2024-25
2025-01-16,22024,IND,1574.3737431644072,0,2024-25
2025-01-18,22024,IND,1583.8117698158933,1,2024-25
2025-01-23,22024,IND,1589.0206998631488,1,2024-25
2025-01-25,22024,IND,1550.8441720325895,0,2024-25
2025-01-29,22024,IND,1576.0255173181472,1,2024-25
2025-02-01,22024,IND,1583.126917738627,1,2024-25
2025-02-03,22024,IND,1586.143275862132,0,2024-25
2025-02-04,22024,IND,1588.1791833918644,0,2024-25
2025-02-06,22024,IND,1563.6947778823614,0,2024-25
2025-02-08,22024,IND,1572.5348768436174,0,2024-25
2025-02-11,22024,IND,1565.65458182733,1,2024-25
2025-02-12,22024,IND,1552.578770567938,0,2024-25
2025-02-20,22024,IND,1554.6457161382184,1,2024-25
2025-02-23,22024,IND,1567.9024963906286,1,2024-25
2025-02-24,22024,IND,1578.9656503900487,1,2024-25
2025-02-26,22024,IND,1568.5898009222983,1,2024-25
2025-02-28,22024,IND,1574.9750873212342,0,2024-25
2025-03-02,22024,IND,1566.1250989901766,1,2024-25
2025-03-04,22024,IND,1571.3950377938036,1,2024-25
2025-03-06,22024,IND,1580.2340786443465,0,2024-25
2025-03-08,22024,IND,1569.7111400974634,0,2024-25
2025-03-10,22024,IND,1563.5469060775265,0,2024-25
2025-03-11,22024,IND,1542.2193220515048,1,2024-25
2025-03-14,22024,IND,1545.630758137912,0,2024-25
2025-03-15,22024,IND,1552.3910999567736,0,2024-25
2025-03-17,22024,IND,1545.713876571844,0,2024-25
2025-03-19,22024,IND,1553.465909564674,1,2024-25
2025-03-20,22024,IND,1556.349210133101,1,2024-25
2025-03-22,22024,IND,1558.7716412118357,1,2024-25
2025-03-24,22024,IND,1560.9198512157254,1,2024-25
2025-03-26,22024,IND,1575.963519858611,1,2024-25
2025-03-27,22024,IND,1570.2660723292292,0,2024-25
2025-03-29,22024,IND,1581.23522600074,0,2024-25
2025-03-31,22024,IND,1575.9578743576794,1,2024-25
2025-04-02,22024,IND,1578.4501669927693,1,2024-25
2025-04-04,22024,IND,1580.8212453129609,1,2024-25
2025-04-06,22024,IND,1584.8029791555086,0,2024-25
2025-04-08,22024,IND,1592.6587069250832,1,2024-25
2025-04-10,22024,IND,1593.787603046323,1,2024-25
2025-04-11,22024,IND,1599.5124945067903,1,2024-25
2025-04-13,22024,IND,1579.743463566096,0,2024-25
2025-10-23,22025,IND,1556.8456870741174,1,2025-26
2025-10-25,22025,IND,1550.3450771084983,0,2025-26
2025-10-26,22025,IND,1531.0921649332788,0,2025-26
2025-10-29,22025,IND,1526.8492270792362,0,2025-26
2025-10-31,22025,IND,1520.9213138969849,1,2025-26
2025-11-01,22025,IND,1498.029198852924,1,2025-26
2025-11-03,22025,IND,1505.817259139228,1,2025-26
2025-11-05,22025,IND,1501.1905335228084,1,2025-26
2025-11-08,22025,IND,1482.187124205515,0,2025-26
2025-11-09,22025,IND,1475.1425140983172,0,2025-26
2025-11-11,22025,IND,1461.894230836093,0,2025-26
2025-11-13,22025,IND,1439.9127132660312,0,2025-26
2025-11-15,22025,IND,1424.4195539377397,1,2025-26
2025-11-17,22025,IND,1411.2643940725818,0,2025-26
2025-11-19,22025,IND,1406.1711323967324,1,2025-26
2025-11-21,22025,IND,1412.7735207074231,0,2025-26
2025-11-24,22025,IND,1408.8514017922582,1,2025-26
2025-11-26,22025,IND,1405.0332570802334,0,2025-26
2025-11-28,22025,IND,1403.0356315474685,1,2025-26
2025-11-29,22025,IND,1414.5187860074027,1,2025-26
2025-12-01,22025,IND,1419.4199147420684,1,2025-26
2025-12-03,22025,IND,1410.3278399803696,1,2025-26
2025-12-05,22025,IND,1403.252723481997,0,2025-26
2025-12-08,22025,IND,1421.3794106160717,1,2025-26
2025-12-12,22025,IND,1430.197958456598,0,2025-26
2025-12-14,22025,IND,1421.986032407209,1,2025-26
2025-12-18,22025,IND,1392.5529635453308,1,2025-26
2025-12-20,22025,IND,1390.6826283901491,0,2025-26
2025-12-22,22025,IND,1375.966140295925,0,2025-26
2025-12-23,22025,IND,1373.4594397877702,1,2025-26
2025-12-26,22025,IND,1358.619139565806,1,2025-26
2025-12-27,22025,IND,1352.212991009842,0,2025-26
2025-12-29,22025,IND,1344.0323870178556,0,2025-26
2025-12-31,22025,IND,1342.2759843563988,1,2025-26
2026-01-02,22025,IND,1339.5231529963946,1,2025-26
2026-01-04,22025,IND,1335.399550861998,0,2025-26
2026-01-06,22025,IND,1332.248053554652,1,2025-26
2026-01-08,22025,IND,1329.115349725405,0,2025-26
2026-01-10,22025,IND,1337.5493828155209,1,2025-26
2026-01-12,22025,IND,1366.3913577851397,1,2025-26
2026-01-14,22025,IND,1375.2666349624562,1,2025-26
2026-01-16,22025,IND,1365.314747102287,1,2025-26
2026-01-17,22025,IND,1372.1648737283049,0,2025-26
2026-01-19,22025,IND,1365.430250789984,0,2025-26
2026-01-21,22025,IND,1360.8391941834593,0,2025-26
2026-01-23,22025,IND,1357.8956027954005,0,2025-26
2026-01-26,22025,IND,1373.233316878892,0,2025-26
2026-01-28,22025,IND,1365.9858764880555,1,2025-26
2026-01-31,22025,IND,1372.7914820714325,1,2025-26
2026-02-02,22025,IND,1381.7097916693574,1,2025-26
2026-02-03,22025,IND,1378.6369972198954,1,2025-26
2026-02-06,22025,IND,1364.6741260316348,0,2025-26
2026-02-08,22025,IND,1359.674974602818,0,2025-26
2026-02-10,22025,IND,1353.4151273909413,0,2025-26
2026-02-11,22025,IND,1365.7928441079512,0,2025-26
2026-02-19,22025,IND,1373.7372520823997,0,2025-26
2026-02-20,22025,IND,1364.7430978530908,0,2025-26
2026-02-22,22025,IND,1352.4661765685662,1,2025-26
2026-02-24,22025,IND,1346.2661664480918,1,2025-26
2026-02-26,22025,IND,1335.0328220574015,1,2025-26
2026-03-01,22025,IND,1327.7140929826862,1,2025-26
2026-03-04,22025,IND,1313.9349607357567,0,2025-26
2026-03-06,22025,IND,1309.2852978692476,0,2025-26
2026-03-08,22025,IND,1306.1514859157348,0,2025-26
2026-03-10,22025,IND,1299.6303547721052,0,2025-26
2026-03-12,22025,IND,1294.1760895571008,1,2025-26
2026-03-13,22025,IND,1288.3806926316458,1,2025-26
2026-03-15,22025,IND,1286.0836448708756,0,2025-26
2026-03-17,22025,IND,1280.0848753219657,0,2025-26
2026-03-18,22025,IND,1277.6445751431636,1,2025-26
2026-03-21,22025,IND,1272.797439831967,0,2025-26
2026-03-23,22025,IND,1271.7173772213184,0,2025-26
2026-03-25,22025,IND,1282.783399259632,1,2025-26
2026-03-27,22025,IND,1280.3302023741903,1,2025-26
2026-03-29,22025,IND,1278.912651982585,1,2025-26
2026-04-01,22025,IND,1306.2979331102897,0,2025-26
2026-04-03,22025,IND,1329.470421105738,0,2025-26
2026-04-05,22025,IND,1326.606180732733,0,2025-26
2026-04-07,22025,IND,1324.6258093845763,1,2025-26
2026-04-09,22025,IND,1316.357283255218,0,2025-26
2026-04-10,22025,IND,1340.1205854007849,1,2025-26
2026-04-12,22025,IND,1333.073726689343,1,2025-26
2020-12-22,22020,LAC,1500.0,0,2020-21
2020-12-25,22020,LAC,1510.015801417455,0,2020-21
2020-12-27,22020,LAC,1523.8507925033366,1,2020-21
2020-12-29,22020,LAC,1479.4982762725035,1,2020-21
2020-12-30,22020,LAC,1495.3797062822196,1,2020-21
2021-01-01,22020,LAC,1510.37646469376,0,2020-21
2021-01-03,22020,LAC,1503.816578161727,0,2020-21
2021-01-05,22020,LAC,1513.5226179624997,1,2020-21
2021-01-06,22020,LAC,1505.9282774153764,0,2020-21
2021-01-08,22020,LAC,1515.4516408194886,0,2020-21
2021-01-10,22020,LAC,1505.6742643691148,1,2020-21
2021-01-13,22020,LAC,1509.657090802966,1,2020-21
2021-01-15,22020,LAC,1515.2915913245197,0,2020-21
2021-01-17,22020,LAC,1538.4308382079591,1,2020-21
2021-01-20,22020,LAC,1558.693323456837,1,2020-21
2021-01-22,22020,LAC,1565.119594431226,1,2020-21
2021-01-24,22020,LAC,1571.7640067605985,1,2020-21
2021-01-26,22020,LAC,1576.162356754387,0,2020-21
2021-01-28,22020,LAC,1566.1339774465378,0,2020-21
2021-01-29,22020,LAC,1570.688912472525,0,2020-21
2021-01-31,22020,LAC,1584.5915160473476,0,2020-21
2021-02-02,22020,LAC,1595.756717214379,0,2020-21
2021-02-03,22020,LAC,1589.3909435849685,0,2020-21
2021-02-05,22020,LAC,1601.770084282913,1,2020-21
2021-02-07,22020,LAC,1592.047288017736,1,2020-21
2021-02-10,22020,LAC,1582.386893994524,0,2020-21
2021-02-12,22020,LAC,1586.8359056176655,0,2020-21
2021-02-14,22020,LAC,1599.9846930216718,1,2020-21
2021-02-15,22020,LAC,1604.5024571244464,1,2020-21
2021-02-17,22020,LAC,1608.0372854224706,1,2020-21
2021-02-19,22020,LAC,1593.1078850924384,1,2020-21
2021-02-21,22020,LAC,1600.273968633309,1,2020-21
2021-02-23,22020,LAC,1592.072368336347,1,2020-21
2021-02-25,22020,LAC,1598.7943443844897,0,2020-21
2021-02-26,22020,LAC,1571.769608093019,0,2020-21
2021-02-28,22020,LAC,1586.7742009642068,0,2020-21
2021-03-02,22020,LAC,1580.7464513659586,0,2020-21
2021-03-04,22020,LAC,1572.6987512231467,0,2020-21
2021-03-11,22020,LAC,1566.3353808282338,1,2020-21
2021-03-14,22020,LAC,1579.1810954397213,0,2020-21
2021-03-15,22020,LAC,1558.431126077414,0,2020-21
2021-03-17,22020,LAC,1569.7139706038352,0,2020-21
2021-03-20,22020,LAC,1555.6934845782098,1,2020-21
2021-03-22,22020,LAC,1568.6683361924852,1,2020-21
2021-03-24,22020,LAC,1575.8137815650878,0,2020-21
2021-03-25,22020,LAC,1597.5265330012114,0,2020-21
2021-03-27,22020,LAC,1607.0666073778357,1,2020-21
2021-03-29,22020,LAC,1616.7229445364212,1,2020-21
2021-03-30,22020,LAC,1630.2710912185748,1,2020-21
2021-04-01,22020,LAC,1611.070476029683,1,2020-21
2021-04-04,22020,LAC,1600.881529051485,1,2020-21
2021-04-06,22020,LAC,1611.6502192993291,1,2020-21
2021-04-08,22020,LAC,1619.856624281253,1,2020-21
2021-04-09,22020,LAC,1629.5250716374774,1,2020-21
2021-04-11,22020,LAC,1632.2821129059173,1,2020-21
2021-04-13,22020,LAC,1634.820507091024,0,2020-21
2021-04-14,22020,LAC,1642.778701323611,0,2020-21
2021-04-16,22020,LAC,1645.0604864228787,0,2020-21
2021-04-18,22020,LAC,1640.185784246979,1,2020-21
2021-04-20,22020,LAC,1643.198859197722,0,2020-21
2021-04-21,22020,LAC,1645.9301836875013,1,2020-21
2021-04-23,22020,LAC,1653.0391231803474,0,2020-21
2021-04-26,22020,LAC,1654.7942546921895,0,2020-21
2021-04-28,22020,LAC,1632.8238475056994,0,2020-21
2021-05-01,22020,LAC,1624.796391476915,1,2020-21
2021-05-04,22020,LAC,1615.2868426942423,1,2020-21
2021-05-06,22020,LAC,1618.3541144166104,1,2020-21
2021-05-09,22020,LAC,1628.5955161202398,1,2020-21
2021-05-11,22020,LAC,1617.9068433508633,0,2020-21
2021-05-13,22020,LAC,1627.9273583763731,0,2020-21
2021-05-14,22020,LAC,1638.508038110355,0,2020-21
2021-05-16,22020,LAC,1619.5667031619,0,2020-21
2021-10-21,22021,LAC,1561.6429777576543,0,2021-22
2021-10-23,22021,LAC,1557.2775354174728,1,2021-22
2021-10-25,22021,LAC,1547.315850236394,1,2021-22
2021-10-27,22021,LAC,1567.2304682732172,1,2021-22
2021-10-29,22021,LAC,1544.6578147127525,0,2021-22
2021-11-01,22021,LAC,1532.697274374852,1,2021-22
2021-11-03,22021,LAC,1534.9006613558845,0,2021-22
2021-11-05,22021,LAC,1544.2551295831922,0,2021-22
2021-11-07,22021,LAC,1557.149787799745,1,2021-22
2021-11-09,22021,LAC,1563.9115291236956,1,2021-22
2021-11-11,22021,LAC,1571.3259011916352,1,2021-22
2021-11-13,22021,LAC,1575.8509148537044,1,2021-22
2021-11-14,22021,LAC,1584.893476631123,1,2021-22
2021-11-16,22021,LAC,1570.7669736355786,1,2021-22
2021-11-18,22021,LAC,1577.1871037344438,0,2021-22
2021-11-19,22021,LAC,1563.42621031902,0,2021-22
2021-11-21,22021,LAC,1545.578829257027,1,2021-22
2021-11-23,22021,LAC,1551.638720113406,1,2021-22
2021-11-26,22021,LAC,1539.9493447104428,1,2021-22
2021-11-28,22021,LAC,1543.782630005113,1,2021-22
2021-11-29,22021,LAC,1533.008268361645,1,2021-22
2021-12-01,22021,LAC,1507.055810104625,1,2021-22
2021-12-03,22021,LAC,1491.5202572236758,0,2021-22
2021-12-04,22021,LAC,1498.8911331989243,0,2021-22
2021-12-06,22021,LAC,1491.175877553581,0,2021-22
2021-12-08,22021,LAC,1504.783240575004,1,2021-22
2021-12-11,22021,LAC,1509.7365992912305,1,2021-22
2021-12-13,22021,LAC,1511.3325174759907,1,2021-22
2021-12-15,22021,LAC,1531.054709294714,0,2021-22
2021-12-18,22021,LAC,1523.9634865606508,0,2021-22
2021-12-20,22021,LAC,1517.1523534076234,1,2021-22
2021-12-22,22021,LAC,1491.56289088224,0,2021-22
2021-12-26,22021,LAC,1504.5940204975495,1,2021-22
2021-12-27,22021,LAC,1498.0013280293424,1,2021-22
2021-12-29,22021,LAC,1485.5403928584838,0,2021-22
2021-12-31,22021,LAC,1498.4152385140185,0,2021-22
2022-01-01,22021,LAC,1490.522093047553,0,2021-22
2022-01-03,22021,LAC,1500.349781416143,1,2021-22
2022-01-06,22021,LAC,1480.773924462168,0,2021-22
2022-01-08,22021,LAC,1475.5815627935087,1,2021-22
2022-01-09,22021,LAC,1465.2707704723264,1,2021-22
2022-01-11,22021,LAC,1475.7590610533143,1,2021-22
2022-01-13,22021,LAC,1480.5545505241555,0,2021-22
2022-01-15,22021,LAC,1463.4639681346591,0,2021-22
2022-01-17,22021,LAC,1456.319853449036,1,2021-22
2022-01-19,22021,LAC,1462.5647259359496,0,2021-22
2022-01-21,22021,LAC,1459.5913314138868,0,2021-22
2022-01-23,22021,LAC,1466.2965203264785,0,2021-22
2022-01-25,22021,LAC,1459.2809079567687,0,2021-22
2022-01-26,22021,LAC,1463.9274674932226,0,2021-22
2022-01-28,22021,LAC,1470.6053735588368,0,2021-22
2022-01-30,22021,LAC,1466.7780895872809,0,2021-22
2022-01-31,22021,LAC,1494.6030677047502,0,2021-22
2022-02-03,22021,LAC,1486.5224609775044,1,2021-22
2022-02-06,22021,LAC,1489.5609442284913,1,2021-22
2022-02-08,22021,LAC,1472.298757189075,0,2021-22
2022-02-10,22021,LAC,1463.9207337867686,0,2021-22
2022-02-12,22021,LAC,1460.0260879262946,0,2021-22
2022-02-14,22021,LAC,1468.471903471606,1,2021-22
2022-02-15,22021,LAC,1487.8536128355213,0,2021-22
2022-02-17,22021,LAC,1485.4639371824294,1,2021-22
2022-02-25,22021,LAC,1493.1196722706743,0,2021-22
2022-02-27,22021,LAC,1499.073549126854,0,2021-22
2022-03-01,22021,LAC,1501.0664993116975,0,2021-22
2022-03-03,22021,LAC,1506.9918729844687,1,2021-22
2022-03-06,22021,LAC,1516.973632381715,1,2021-22
2022-03-08,22021,LAC,1487.5472481883596,0,2021-22
2022-03-09,22021,LAC,1479.7441229284984,1,2021-22
2022-03-11,22021,LAC,1484.802901279973,0,2021-22
2022-03-13,22021,LAC,1479.3475013706136,0,2021-22
2022-03-14,22021,LAC,1483.8490068919414,0,2021-22
2022-03-16,22021,LAC,1476.8178861990843,1,2021-22
2022-03-18,22021,LAC,1471.938063446146,0,2021-22
2022-03-22,22021,LAC,1461.5445883975535,0,2021-22
2022-03-25,22021,LAC,1455.384837966049,1,2021-22
2022-03-29,22021,LAC,1441.125876347293,1,2021-22
2022-03-31,22021,LAC,1451.17955439223,0,2021-22
2022-04-01,22021,LAC,1446.3744977585377,0,2021-22
2022-04-03,22021,LAC,1489.6097481922668,1,2021-22
2022-04-06,22021,LAC,1505.5536533790698,1,2021-22
2022-04-09,22021,LAC,1514.8762061778823,1,2021-22
2022-04-10,22021,LAC,1521.485100892302,1,2021-22
2022-10-20,22022,LAC,1519.5013734980305,0,2022-23
2022-10-22,22022,LAC,1526.4486775325438,0,2022-23
2022-10-23,22022,LAC,1530.2646032847904,1,2022-23
2022-10-25,22022,LAC,1515.931237878177,0,2022-23
2022-10-27,22022,LAC,1498.8280015287012,0,2022-23
2022-10-30,22022,LAC,1487.995297317418,1,2022-23
2022-10-31,22022,LAC,1470.9509970606755,1,2022-23
2022-11-02,22022,LAC,1473.4402669877618,0,2022-23
2022-11-04,22022,LAC,1480.5991668552251,0,2022-23
2022-11-06,22022,LAC,1490.6049862534792,1,2022-23
